Product Name,Product Group SKU,Variant Name,Attribute 1,Option 1,Attribute 2,Option 2,Attribute 3,Option 3,Parent Category,Category,Subcategory,Brand,SKU,Barcode,Description,Customer Unit,Supplier Unit,Customer Units in One Supplier Unit,Purchase Price,Selling Price,Regular Price,Opening Supplier Quantity,Additional Customer-Unit Stock,Low Stock Alert,Status
Kolson Spaghetti,,,,,,,,,Grocery,Pasta & Noodles,Spaghetti,Kolson,GRO-PN-SPAG-KOLS-00665,,Kolson Spaghetti in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Bake Parlor Spaghetti,,,,,,,,,Grocery,Pasta & Noodles,Spaghetti,Bake Parlor,GRO-PN-SPAG-BP-00666,,Bake Parlor Spaghetti in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Knorr Spaghetti,,,,,,,,,Grocery,Pasta & Noodles,Spaghetti,Knorr,GRO-PN-SPAG-KNOR-00667,,Knorr Spaghetti in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Maggi Spaghetti,,,,,,,,,Grocery,Pasta & Noodles,Spaghetti,Maggi,GRO-PN-SPAG-MAGG-00668,,Maggi Spaghetti in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Kolson Macaroni,,,,,,,,,Grocery,Pasta & Noodles,Macaroni,Kolson,GRO-PN-MACA-KOLS-00669,,Kolson Macaroni in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Bake Parlor Macaroni,,,,,,,,,Grocery,Pasta & Noodles,Macaroni,Bake Parlor,GRO-PN-MACA-BP-00670,,Bake Parlor Macaroni in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Knorr Macaroni,,,,,,,,,Grocery,Pasta & Noodles,Macaroni,Knorr,GRO-PN-MACA-KNOR-00671,,Knorr Macaroni in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Maggi Macaroni,,,,,,,,,Grocery,Pasta & Noodles,Macaroni,Maggi,GRO-PN-MACA-MAGG-00672,,Maggi Macaroni in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Kolson Penne Pasta,,,,,,,,,Grocery,Pasta & Noodles,Penne Pasta,Kolson,GRO-PN-PP-KOLS-00673,,Kolson Penne Pasta in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Bake Parlor Penne Pasta,,,,,,,,,Grocery,Pasta & Noodles,Penne Pasta,Bake Parlor,GRO-PN-PP-BP-00674,,Bake Parlor Penne Pasta in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Knorr Penne Pasta,,,,,,,,,Grocery,Pasta & Noodles,Penne Pasta,Knorr,GRO-PN-PP-KNOR-00675,,Knorr Penne Pasta in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Maggi Penne Pasta,,,,,,,,,Grocery,Pasta & Noodles,Penne Pasta,Maggi,GRO-PN-PP-MAGG-00676,,Maggi Penne Pasta in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Kolson Instant Noodles,,,,,,,,,Grocery,Pasta & Noodles,Instant Noodles,Kolson,GRO-PN-IN-KOLS-00677,,Kolson Instant Noodles in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Bake Parlor Instant Noodles,,,,,,,,,Grocery,Pasta & Noodles,Instant Noodles,Bake Parlor,GRO-PN-IN-BP-00678,,Bake Parlor Instant Noodles in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Knorr Instant Noodles,,,,,,,,,Grocery,Pasta & Noodles,Instant Noodles,Knorr,GRO-PN-IN-KNOR-00679,,Knorr Instant Noodles in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Maggi Instant Noodles,,,,,,,,,Grocery,Pasta & Noodles,Instant Noodles,Maggi,GRO-PN-IN-MAGG-00680,,Maggi Instant Noodles in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Kolson Egg Noodles,,,,,,,,,Grocery,Pasta & Noodles,Egg Noodles,Kolson,GRO-PN-EN-KOLS-00681,,Kolson Egg Noodles in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Bake Parlor Egg Noodles,,,,,,,,,Grocery,Pasta & Noodles,Egg Noodles,Bake Parlor,GRO-PN-EN-BP-00682,,Bake Parlor Egg Noodles in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Knorr Egg Noodles,,,,,,,,,Grocery,Pasta & Noodles,Egg Noodles,Knorr,GRO-PN-EN-KNOR-00683,,Knorr Egg Noodles in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Maggi Egg Noodles,,,,,,,,,Grocery,Pasta & Noodles,Egg Noodles,Maggi,GRO-PN-EN-MAGG-00684,,Maggi Egg Noodles in Grocery > Pasta & Noodles. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Kolson Plain Vermicelli,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Plain Vermicelli,Kolson,GRO-VS-PV-KOLS-00685,,Kolson Plain Vermicelli in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Bake Parlor Plain Vermicelli,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Plain Vermicelli,Bake Parlor,GRO-VS-PV-BP-00686,,Bake Parlor Plain Vermicelli in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
National Plain Vermicelli,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Plain Vermicelli,National,GRO-VS-PV-NATI-00687,,National Plain Vermicelli in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Plain Vermicelli,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Plain Vermicelli,Store Brand,GRO-VS-PV-SB-00688,,Plain Vermicelli in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Kolson Roasted Vermicelli,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Roasted Vermicelli,Kolson,GRO-VS-RV-KOLS-00689,,Kolson Roasted Vermicelli in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Bake Parlor Roasted Vermicelli,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Roasted Vermicelli,Bake Parlor,GRO-VS-RV-BP-00690,,Bake Parlor Roasted Vermicelli in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
National Roasted Vermicelli,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Roasted Vermicelli,National,GRO-VS-RV-NATI-00691,,National Roasted Vermicelli in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Roasted Vermicelli,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Roasted Vermicelli,Store Brand,GRO-VS-RV-SB-00692,,Roasted Vermicelli in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Kolson Sawaiyan,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Sawaiyan,Kolson,GRO-VS-SAWA-KOLS-00693,,Kolson Sawaiyan in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Bake Parlor Sawaiyan,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Sawaiyan,Bake Parlor,GRO-VS-SAWA-BP-00694,,Bake Parlor Sawaiyan in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
National Sawaiyan,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Sawaiyan,National,GRO-VS-SAWA-NATI-00695,,National Sawaiyan in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Sawaiyan,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Sawaiyan,Store Brand,GRO-VS-SAWA-SB-00696,,Sawaiyan in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Kolson Colored Vermicelli,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Colored Vermicelli,Kolson,GRO-VS-CV-KOLS-00697,,Kolson Colored Vermicelli in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Bake Parlor Colored Vermicelli,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Colored Vermicelli,Bake Parlor,GRO-VS-CV-BP-00698,,Bake Parlor Colored Vermicelli in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
National Colored Vermicelli,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Colored Vermicelli,National,GRO-VS-CV-NATI-00699,,National Colored Vermicelli in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Colored Vermicelli,,,,,,,,,Grocery,Vermicelli & Sawaiyan,Colored Vermicelli,Store Brand,GRO-VS-CV-SB-00700,,Colored Vermicelli in Grocery > Vermicelli & Sawaiyan. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
American Garden Imported Sauce,,,,,,,,,Grocery,Imported Grocery,Imported Sauce,American Garden,GRO-IG-IS-AG-00701,,American Garden Imported Sauce in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Heinz Imported Sauce,,,,,,,,,Grocery,Imported Grocery,Imported Sauce,Heinz,GRO-IG-IS-HEIN-00702,,Heinz Imported Sauce in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Tilda Imported Sauce,,,,,,,,,Grocery,Imported Grocery,Imported Sauce,Tilda,GRO-IG-IS-TILD-00703,,Tilda Imported Sauce in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Nutella Imported Sauce,,,,,,,,,Grocery,Imported Grocery,Imported Sauce,Nutella,GRO-IG-IS-NUTE-00704,,Nutella Imported Sauce in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
American Garden Imported Pasta,,,,,,,,,Grocery,Imported Grocery,Imported Pasta,American Garden,GRO-IG-IP-AG-00705,,American Garden Imported Pasta in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Heinz Imported Pasta,,,,,,,,,Grocery,Imported Grocery,Imported Pasta,Heinz,GRO-IG-IP-HEIN-00706,,Heinz Imported Pasta in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Tilda Imported Pasta,,,,,,,,,Grocery,Imported Grocery,Imported Pasta,Tilda,GRO-IG-IP-TILD-00707,,Tilda Imported Pasta in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Nutella Imported Pasta,,,,,,,,,Grocery,Imported Grocery,Imported Pasta,Nutella,GRO-IG-IP-NUTE-00708,,Nutella Imported Pasta in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
American Garden Imported Cereal,,,,,,,,,Grocery,Imported Grocery,Imported Cereal,American Garden,GRO-IG-IC-AG-00709,,American Garden Imported Cereal in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Heinz Imported Cereal,,,,,,,,,Grocery,Imported Grocery,Imported Cereal,Heinz,GRO-IG-IC-HEIN-00710,,Heinz Imported Cereal in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Tilda Imported Cereal,,,,,,,,,Grocery,Imported Grocery,Imported Cereal,Tilda,GRO-IG-IC-TILD-00711,,Tilda Imported Cereal in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Nutella Imported Cereal,,,,,,,,,Grocery,Imported Grocery,Imported Cereal,Nutella,GRO-IG-IC-NUTE-00712,,Nutella Imported Cereal in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
American Garden Imported Chocolate Spread,,,,,,,,,Grocery,Imported Grocery,Imported Chocolate Spread,American Garden,GRO-IG-ICS-AG-00713,,American Garden Imported Chocolate Spread in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Box,24,1200,70,80,0,0,10,Active
Heinz Imported Chocolate Spread,,,,,,,,,Grocery,Imported Grocery,Imported Chocolate Spread,Heinz,GRO-IG-ICS-HEIN-00714,,Heinz Imported Chocolate Spread in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Box,24,1200,70,80,0,0,10,Active
Tilda Imported Chocolate Spread,,,,,,,,,Grocery,Imported Grocery,Imported Chocolate Spread,Tilda,GRO-IG-ICS-TILD-00715,,Tilda Imported Chocolate Spread in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Box,24,1200,70,80,0,0,10,Active
Nutella Imported Chocolate Spread,,,,,,,,,Grocery,Imported Grocery,Imported Chocolate Spread,Nutella,GRO-IG-ICS-NUTE-00716,,Nutella Imported Chocolate Spread in Grocery > Imported Grocery. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Box,24,1200,70,80,0,0,10,Active
Organic Village Organic Oats,,,,,,,,,Grocery,Organic & Health Foods,Organic Oats,Organic Village,GRO-OHF-OO-OV-00717,,Organic Village Organic Oats in Grocery > Organic & Health Foods. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Quaker Organic Oats,,,,,,,,,Grocery,Organic & Health Foods,Organic Oats,Quaker,GRO-OHF-OO-QUAK-00718,,Quaker Organic Oats in Grocery > Organic & Health Foods. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Nature's Own Organic Oats,,,,,,,,,Grocery,Organic & Health Foods,Organic Oats,Nature's Own,GRO-OHF-OO-NSO-00719,,Nature's Own Organic Oats in Grocery > Organic & Health Foods. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Organic Oats,,,,,,,,,Grocery,Organic & Health Foods,Organic Oats,Store Brand,GRO-OHF-OO-SB-00720,,Organic Oats in Grocery > Organic & Health Foods. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Organic Village Organic Flour,,,,,,,,,Grocery,Organic & Health Foods,Organic Flour,Organic Village,GRO-OHF-OF-OV-00721,,Organic Village Organic Flour in Grocery > Organic & Health Foods. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Quaker Organic Flour,,,,,,,,,Grocery,Organic & Health Foods,Organic Flour,Quaker,GRO-OHF-OF-QUAK-00722,,Quaker Organic Flour in Grocery > Organic & Health Foods. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Nature's Own Organic Flour,,,,,,,,,Grocery,Organic & Health Foods,Organic Flour,Nature's Own,GRO-OHF-OF-NSO-00723,,Nature's Own Organic Flour in Grocery > Organic & Health Foods. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Organic Flour,,,,,,,,,Grocery,Organic & Health Foods,Organic Flour,Store Brand,GRO-OHF-OF-SB-00724,,Organic Flour in Grocery > Organic & Health Foods. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Organic Village Organic Honey,,,,,,,,,Grocery,Organic & Health Foods,Organic Honey,Organic Village,GRO-OHF-OH-OV-00725,,Organic Village Organic Honey in Grocery > Organic & Health Foods. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Quaker Organic Honey,,,,,,,,,Grocery,Organic & Health Foods,Organic Honey,Quaker,GRO-OHF-OH-QUAK-00726,,Quaker Organic Honey in Grocery > Organic & Health Foods. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Nature's Own Organic Honey,,,,,,,,,Grocery,Organic & Health Foods,Organic Honey,Nature's Own,GRO-OHF-OH-NSO-00727,,Nature's Own Organic Honey in Grocery > Organic & Health Foods. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
Organic Honey,,,,,,,,,Grocery,Organic & Health Foods,Organic Honey,Store Brand,GRO-OHF-OH-SB-00728,,Organic Honey in Grocery > Organic & Health Foods. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,2400,250,300,0,0,5,Active
